component,levels,mean,sem,delta_final,effect_size,spearman_rho,spearman_p,direction,linear_r2,saturating_r2,saturating_K,responsive,experiment
13,"[0.0, 0.2, 0.4, 0.6, 0.8, 1.0, 1.2, 1.4, 1.6, 1.8, 2.0]","[0.0725590409723181, 0.056068270570595005, 0.05810004405124551, 0.04861303791464328, 0.03876193798401252, 0.035333864417433705, 0.031696472875697504, 0.027628939066795737, 0.023461334287052056, 0.02360167973765246, 0.0268661379850411]","[0.0009417334933721673, 0.0005757991352889231, 0.000347881091903997, 0.00041932505091951114, 0.0022438450234158443, 0.0007294952627983308, 0.001676598120863471, 0.0015791373441958185, 0.003152001189478218, 0.0008927689704220013, 0.0005700909228685534]",-0.045692902987277004,-38.284250966007235,-0.9545454545454546,4.98889873994976e-06,down,0.8868467660341488,0.9619369889741943,1.2756649018634074,True,ergothioneine
14,"[0.0, 0.2, 0.4, 0.6, 0.8, 1.0, 1.2, 1.4, 1.6, 1.8, 2.0]","[0.03467848267512462, 0.01778319927512952, 0.0225166836050974, 0.0236687990540526, 0.022545338164680778, 0.02060560959225266, 0.023317865079973903, 0.02139139277637376, 0.01597901295220978, 0.0147152028990517, 0.01637178879592292]","[0.0004215580602626457, 0.00039778990627984843, 0.002395982978435855, 0.0018207532153652582, 0.0019858216675312824, 0.0020016485483665444, 0.0008480354191671947, 0.0005775158898969157, 0.0017872116571809892, 0.0020267044934737946, 0.0022883355207737794]",-0.0183066938792017,-12.166585162687626,-0.6727272727272727,0.02331303983318598,down,0.4895401136204806,0.6646642675560546,0.020072560768368677,False,ergothioneine
15,"[0.0, 0.2, 0.4, 0.6, 0.8, 1.0, 1.2, 1.4, 1.6, 1.8, 2.0]","[0.16564016738097861, 0.17683255687548763, 0.16367953989470937, 0.1642500720192483, 0.1532718018275106, 0.15714357023368603, 0.14634100972391387, 0.14085678365417348, 0.1423329758758733, 0.14686626359690005, 0.14737054603757357]","[0.0013227552150605023, 0.0010744843346313436, 0.0020305700613551902, 0.0018739972532133243, 0.0018520476986106137, 0.0009508549021259131, 0.003366071648599298, 0.003002727060100662, 0.004784443984977754, 0.0019455070267063582, 0.002512872362393111]",-0.01826962134340504,-8.130888880060217,-0.8181818181818182,0.0020831448404786913,down,0.7463638611484642,0.7739238121621659,3.0092259995560444,True,ergothioneine
16,"[0.0, 0.2, 0.4, 0.6, 0.8, 1.0, 1.2, 1.4, 1.6, 1.8, 2.0]","[0.03742729084584056, 0.042735601182861335, 0.02752867638336748, 0.02723598962448736, 0.020802359894240622, 0.021557288368756, 0.01603043590158396, 0.012278140197301841, 0.01237592816979386, 0.01467376868526884, 0.014200500308713221]","[0.0009118997400452771, 0.00046004947780875813, 0.001611821072572728, 0.0008932822311004925, 0.000710553526139125, 0.0006797055521599939, 0.0013029651862416915, 0.0010047064656663076, 0.002496142309800023, 0.0008879944471216542, 0.0014817891163977199]",-0.02322679053712734,-20.536639841765442,-0.9,0.00015997142806871363,down,0.8142807207600551,0.886554983596862,1.4359801935504755,True,ergothioneine
17,"[0.0, 0.2, 0.4, 0.6, 0.8, 1.0, 1.2, 1.4, 1.6, 1.8, 2.0]","[0.0, 0.0, 0.0, 0.0, 0.0031505277843724604, 0.0, 0.00677468697454324, 0.013618084124173282, 0.011926437400856521, 0.01268267196611192, 0.004903068566367659]","[0.0, 0.0, 0.0, 0.0, 0.0020427272977647866, 0.0, 0.004099275379873157, 0.003399594084480964, 0.006733028822052535, 0.0025249092251180905, 0.001394619676490275]",0.004903068566367659,2.6707592481612066,0.8009085749662975,0.0030516291844857528,up,0.5856335214657596,0.587535098028833,13.425943547015361,True,ergothioneine
18,"[0.0, 0.2, 0.4, 0.6, 0.8, 1.0, 1.2, 1.4, 1.6, 1.8, 2.0]","[0.08162158749127348, 0.11697167737001402, 0.1148999482717427, 0.1334445553071329, 0.1571689000099155, 0.1641133900181401, 0.17247180554108493, 0.1853528951219442, 0.18850578445996613, 0.19065812164355325, 0.18982734970478607]","[0.0011761483713061745, 0.0009673515287071151, 0.0010907141765334988, 0.0011293721960995257, 0.0049041148554927515, 0.001879114000351247, 0.004267089685292603, 0.0026357009403791543, 0.004910064406581955, 0.0013702148224870828, 0.000552404953079174]",0.1082057622135126,47.835744266387735,0.9818181818181818,8.403066433955255e-08,up,0.9095781912251293,0.9727529052121104,1.4399047514075416,True,ergothioneine
19,"[0.0, 0.2, 0.4, 0.6, 0.8, 1.0, 1.2, 1.4, 1.6, 1.8, 2.0]","[0.0092675712431389, 0.00164465125375102, 0.01714107896596602, 0.01617917758931466, 0.014780976327815502, 0.018350867358058444, 0.02025475005602296, 0.023195110584392362, 0.0219679933063345, 0.02326073550057536, 0.02568604298764924]","[0.0014655325969472695, 0.0007846848907817405, 0.0006441587264504904, 0.0011561881263529284, 0.001637100201276268, 0.001140586830148807, 0.000604213436093575, 0.0010358204152840162, 0.0007648581674329373, 0.0008335174983413534, 0.0009798712015568571]",0.01641847174451034,16.349294770978087,0.9454545454545454,1.118303770149319e-05,up,0.7622203423488184,0.785344330909649,2.510529900782676,True,ergothioneine
20,"[0.0, 0.2, 0.4, 0.6, 0.8, 1.0, 1.2, 1.4, 1.6, 1.8, 2.0]","[0.1819932057798353, 0.18964837303392199, 0.16924838943962897, 0.15896702504673962, 0.1364569777908593, 0.14260107464485716, 0.12338617595633557, 0.11112392224467334, 0.11298781993862357, 0.11657864372866525, 0.11983277504539946]","[0.001409446715380102, 0.0009264026728696109, 0.0030448432570208926, 0.002390959171502129, 0.004713494413976362, 0.0017378201018074465, 0.006153892573088229, 0.004702479561114276, 0.0075396366207115964, 0.0029418698925558527, 0.0027577993510482504]",-0.062160430734435834,-17.844173606068345,-0.8909090909090911,0.00023345817037873177,down,0.8586627961619065,0.906537326841707,2.0543007714767194,True,ergothioneine
21,"[0.0, 0.2, 0.4, 0.6, 0.8, 1.0, 1.2, 1.4, 1.6, 1.8, 2.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,,,flat,,,,False,ergothioneine
22,"[0.0, 0.2, 0.4, 0.6, 0.8, 1.0, 1.2, 1.4, 1.6, 1.8, 2.0]","[0.09346844787546185, 0.08473397071879005, 0.0843632707636992, 0.08531005834910492, 0.08376094373892888, 0.07588642934523548, 0.07878531469559771, 0.0762450598539565, 0.07390637708729614, 0.07164619566238688, 0.07432035758345326]","[0.0007731883226001719, 0.0006211703266159049, 0.0011868052348916055, 0.0002635952367234854, 0.0014387498057268353, 0.0005840133305591232, 0.001026849453395792, 0.0011354213707326925, 0.0006987057324026575, 0.0005955302409085606, 0.0008888060436583578]",-0.01914809029200859,-22.862532486339898,-0.9181818181818183,6.661451941355567e-05,down,0.8549412896827016,0.8853841186177092,2.012840193476755,True,ergothioneine
23,"[0.0, 0.2, 0.4, 0.6, 0.8, 1.0, 1.2, 1.4, 1.6, 1.8, 2.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,,,flat,,,,False,ergothioneine
