lsm_a,lsm_b,class_a,class_b,same_class,spectral_cosine,band_overlap,peak_agreement,bootstrap_cooccurrence,activation_cooccurrence,provenance_overlap,substitutability,edge_weight
peptide_protein.m01,peptide_protein.m02,peptide_protein,peptide_protein,True,0.21080232371451413,0.041645157730899975,0.125,0.14444009400351057,0.36801465454216886,0.0,0.0,0.058175802683672596
peptide_protein.m08,phosphate_metabolite.m00,peptide_protein,phosphate_metabolite,False,0.4023687203868748,0.027485506719612182,0.0,0.38142242947608834,0.08741631549980697,0.0,1.0,0.05781905155034305
mono_oligosaccharide.m00,peptide_protein.m01,mono_oligosaccharide,peptide_protein,False,0.25152582510579413,0.03241696594766149,0.0,0.19054107811163146,0.4181555320075244,0.0,1.0,0.05780184287126197
mono_oligosaccharide.m04,peptide_protein.m05,mono_oligosaccharide,peptide_protein,False,0.32874838569230286,0.023812837237124344,0.0,0.22147475890594315,0.4186845412651865,0.0,1.0,0.05775144296878335
free_amino_acid.m01,peptide_protein.m09,free_amino_acid,peptide_protein,False,0.2543762509936579,0.035515880070187765,0.0,0.1946184254619598,0.47807158053837373,0.0,0.6390490348494151,0.05762106246953701
mono_oligosaccharide.m04,peptide_protein.m00,mono_oligosaccharide,peptide_protein,False,0.35836911315743514,0.02179704143455265,0.0,0.21219929996026665,0.4549430329316478,0.0,1.0,0.057580150504648514
mono_oligosaccharide.m05,peptide_protein.m04,mono_oligosaccharide,peptide_protein,False,0.19335516550037973,0.03336840859115213,0.125,0.11086623179639309,0.0,0.0,1.0,0.057459444677077476
carboxylic_acid_metabolite.m00,peptide_protein.m00,carboxylic_acid_metabolite,peptide_protein,False,0.4643807609395217,0.012067574713748875,0.0,0.3155942147441481,0.6386538192989806,0.0,1.0,0.05743488412785816
polysaccharide.m01,sterol_steroid.m00,polysaccharide,sterol_steroid,False,0.313877360612961,0.01412654082572123,0.0,0.2861987150443102,0.0925881202921051,1.0,0.37239130766587963,0.05742706063709184
peptide_protein.m03,peptide_protein.m06,peptide_protein,peptide_protein,True,0.3334883294616304,0.03223798918421266,0.25,0.19788139221827766,0.052734994290971525,0.0,0.0,0.05728880319006581
acylglycerol.m01,free_amino_acid.m02,acylglycerol,free_amino_acid,False,0.13000188960627268,0.011792593864990309,0.13333333333333333,0.11577506088445644,0.0,1.0,0.7766500627266634,0.05727932214350434
carboxylic_acid_metabolite.m00,peptide_protein.m04,carboxylic_acid_metabolite,peptide_protein,False,0.3194306803859155,0.0278918571769781,0.0,0.15981910219921092,0.44588087434387247,0.0,1.0,0.05724148221455005
purine.m01,sterol_steroid.m00,purine,sterol_steroid,False,0.25169591333759056,0.03780590594336539,0.0,0.24756114447722996,0.024838791821714026,1.0,0.21289187033070067,0.05700940022627478
fatty_acid.m02,nucleic_acid_polymer.m00,fatty_acid,nucleic_acid_polymer,False,0.31621149190661824,0.05214955739910163,0.0,0.2984682855384081,0.0,1.0,1.0,0.056304475241340426
free_amino_acid.m02,pyrimidine.m00,free_amino_acid,pyrimidine,False,0.12395634749671978,0.019990914648431456,0.0,0.08877856029133613,0.3932428103206092,1.0,1.0,0.05566397472292203
peptide_protein.m01,phospholipid_sphingolipid.m00,peptide_protein,phospholipid_sphingolipid,False,0.16538327648703474,0.0462293054726118,0.125,0.18900333143634743,0.0,0.0,0.19428785524734393,0.05556216333227622
chromophore_pigment.m00,free_amino_acid.m02,chromophore_pigment,free_amino_acid,False,0.10847147779669301,0.027925477731178695,0.0,0.07877157805998736,0.4788733088543336,1.0,0.5144644966867925,0.055230159854215206
free_amino_acid.m00,free_amino_acid.m05,free_amino_acid,free_amino_acid,True,0.2087042069730881,0.034142737217455955,0.125,0.11931195544463993,0.45954639920484325,0.0,0.0,0.054891216762578486
free_amino_acid.m04,sterol_steroid.m00,free_amino_acid,sterol_steroid,False,0.2042192809807644,0.041284599841906994,0.125,0.16046505262902946,0.0,0.0,0.18322467935433207,0.0546522865634718
free_amino_acid.m04,phosphate_metabolite.m00,free_amino_acid,phosphate_metabolite,False,0.28909272047686935,0.02703449549166275,0.0,0.2371932992158285,0.5418779828647001,0.0,0.3702113234047304,0.05453652744901869
fatty_acid.m04,free_amino_acid.m04,fatty_acid,free_amino_acid,False,0.11461907788724437,0.0439889098046546,0.125,0.09752913597435477,0.0,0.0,1.0,0.054399366249282655
carboxylic_acid_metabolite.m00,polysaccharide.m01,carboxylic_acid_metabolite,polysaccharide,False,0.26538150452640524,0.03364609775677118,0.0,0.2284846217624771,0.02244017841740802,1.0,0.19668416688078447,0.05430201218385866
fatty_acid.m03,free_amino_acid.m01,fatty_acid,free_amino_acid,False,0.23799693305247516,0.013702461329436866,0.0,0.19619936704276283,0.0651354970140549,1.0,1.0,0.05430006279387385
acylglycerol.m00,peptide_protein.m01,acylglycerol,peptide_protein,False,0.1761283746673885,0.019912142137230426,0.13333333333333333,0.1879539475039326,0.0,0.0,1.0,0.0541743725008074
chromophore_pigment.m00,mono_oligosaccharide.m03,chromophore_pigment,mono_oligosaccharide,False,0.1727677859437743,0.02022458694368192,0.0,0.10031768349708897,0.6221263872117763,1.0,0.19293692416316718,0.05396329877425048
free_amino_acid.m06,peptide_protein.m06,free_amino_acid,peptide_protein,False,0.35609092762257727,0.01488689378226172,0.0,0.22925668580371972,0.5158678134010203,0.0,1.0,0.05355688986261057
acylglycerol.m00,phospholipid_sphingolipid.m01,acylglycerol,phospholipid_sphingolipid,False,0.4417822672256135,0.03753412731743256,0.0,0.2983905829651045,0.008590650336380888,1.0,0.08157069349376118,0.05350840718444847
peptide_protein.m08,peptide_protein.m09,peptide_protein,peptide_protein,True,0.42980052231127164,0.014514423395728265,0.125,0.30497043273948193,0.17431183617141874,0.0,0.0,0.053507071819035176
mono_oligosaccharide.m00,peptide_protein.m09,mono_oligosaccharide,peptide_protein,False,0.23512628770065686,0.029331999426816528,0.0,0.16606152603711333,0.34783672999991794,0.0,1.0,0.05349011751513761
free_amino_acid.m05,mono_oligosaccharide.m02,free_amino_acid,mono_oligosaccharide,False,0.3041841278891383,0.026357318815787515,0.0,0.15315826868679938,0.4198017036726714,0.0,0.7284710604189896,0.053477283054179627
mono_oligosaccharide.m01,sulfur_thiol_cofactor.m00,mono_oligosaccharide,sulfur_thiol_cofactor,False,0.32328353270298005,0.004844922379100901,0.0,0.33141177701138286,0.5083499675530037,1.0,0.3594088286001585,0.05339108754496632
fatty_acid.m02,free_amino_acid.m04,fatty_acid,free_amino_acid,False,0.11127126173614173,0.04299628759138511,0.125,0.08941510924284936,0.0,0.0,1.0,0.05307408076442647
free_amino_acid.m01,phospholipid_sphingolipid.m00,free_amino_acid,phospholipid_sphingolipid,False,0.254811354029129,0.02739420774281297,0.0,0.236772679737168,0.026997543885589427,1.0,0.22012319436585284,0.052991618721249904
free_amino_acid.m02,sterol_steroid.m00,free_amino_acid,sterol_steroid,False,0.2561135480640737,0.006932370278774703,0.125,0.1939831235585288,0.0,1.0,0.16891269543180562,0.05276844201442061
free_amino_acid.m06,peptide_protein.m03,free_amino_acid,peptide_protein,False,0.4618661170646634,0.0036997167751440145,0.0,0.253138083004729,0.3455761190106541,1.0,0.6522993520562603,0.05257121694038543
fatty_acid.m03,peptide_protein.m09,fatty_acid,peptide_protein,False,0.12587933294345705,0.030572991853803827,0.2857142857142857,0.05482472302625118,0.0,0.0,1.0,0.05254865831688579
fatty_acid.m02,phospholipid_sphingolipid.m01,fatty_acid,phospholipid_sphingolipid,False,0.3583924716396004,0.02485862911407468,0.0,0.2346497014959968,0.0341539548370668,1.0,0.10376697478283961,0.052511459089409504
purine.m01,small_nitrogenous.m00,purine,small_nitrogenous,False,0.1239219703392889,0.013142731208768342,0.0,0.12418244645230014,0.4884086185793966,1.0,0.7735292115125266,0.052497195597795254
peptide_protein.m04,peptide_protein.m09,peptide_protein,peptide_protein,True,0.25429313213560706,0.06898725937658608,0.25,0.12747923268689515,0.010355109785849824,0.0,0.0,0.05221334748652965
sterol_steroid.m00,sterol_steroid.m01,sterol_steroid,sterol_steroid,True,0.23762740751438816,0.1016011409922858,0.0,0.24626677435837904,0.2061542505565276,1.0,0.0,0.05212355818710887
acylglycerol.m01,nucleic_acid_polymer.m00,acylglycerol,nucleic_acid_polymer,False,0.2517043106128697,0.011491704991936592,0.0,0.257641995597298,0.03898732513533273,1.0,1.0,0.052001885406217245
fatty_acid.m02,mono_oligosaccharide.m03,fatty_acid,mono_oligosaccharide,False,0.24212205523857436,0.06346877538819082,0.0,0.1779458452758875,0.0,1.0,1.0,0.05187881863289005
peptide_protein.m04,sterol_steroid.m01,peptide_protein,sterol_steroid,False,0.25711789808329044,0.028571165138025705,0.0,0.1959426619305467,0.3010637686159508,0.0,0.5442673622488764,0.05143691091520193
carboxylic_acid_metabolite.m00,mono_oligosaccharide.m03,carboxylic_acid_metabolite,mono_oligosaccharide,False,0.3179776485604673,0.07314528472736523,0.0,0.15565059081922167,0.0,1.0,0.4501824325558175,0.05136737499960569
free_amino_acid.m04,peptide_protein.m04,free_amino_acid,peptide_protein,False,0.17435475758413077,0.07434543662557223,0.0,0.10743828923595278,0.09392871518108711,0.0,0.7664025966456189,0.050874451174066915
free_amino_acid.m04,free_amino_acid.m05,free_amino_acid,free_amino_acid,True,0.200307308513445,0.022889435225420654,0.125,0.11161997501548193,0.6532919326088208,0.0,0.0,0.05051922132504553
acylglycerol.m02,peptide_protein.m02,acylglycerol,peptide_protein,False,0.2360872890510761,0.02643785597948879,0.0,0.19778933282241,0.15310217928813755,0.0,1.0,0.04932869726908879
free_amino_acid.m05,peptide_protein.m04,free_amino_acid,peptide_protein,False,0.30225977173448043,0.029896841002150024,0.0,0.14070937582641868,0.10818896473545431,0.0,1.0,0.04905114475993378
mono_oligosaccharide.m05,peptide_protein.m07,mono_oligosaccharide,peptide_protein,False,0.24439047037081685,0.051884694656386884,0.0,0.1676400702897956,0.0,1.0,1.0,0.04898164257691968
acylglycerol.m00,purine.m01,acylglycerol,purine,False,0.17957780542451016,0.059276604353110815,0.0,0.19475295215295121,0.0,1.0,1.0,0.04869607624339472
acylglycerol.m01,mono_oligosaccharide.m01,acylglycerol,mono_oligosaccharide,False,0.1855368575694052,0.0034808322027416448,0.13333333333333333,0.17127889087351114,0.0,1.0,0.8769065138361875,0.04866296064392377
fatty_acid.m03,mono_oligosaccharide.m00,fatty_acid,mono_oligosaccharide,False,0.2280307825479582,0.019561901771756585,0.0,0.19815536142434656,0.009159088855483543,1.0,1.0,0.04843815195803308
free_amino_acid.m03,free_amino_acid.m04,free_amino_acid,free_amino_acid,True,0.15672894147608785,0.04255097881928386,0.125,0.0755090249370703,0.2626005240806,0.0,0.0,0.048352965977275016
fatty_acid.m03,peptide_protein.m01,fatty_acid,peptide_protein,False,0.11474014906719608,0.014022013686202485,0.2857142857142857,0.127620162117697,0.0,0.0,1.0,0.04818627621395642
fatty_acid.m04,free_amino_acid.m00,fatty_acid,free_amino_acid,False,0.24463185924027567,0.05575629306285676,0.0,0.12731812929109845,0.0,1.0,1.0,0.04786406874200731
free_amino_acid.m04,mono_oligosaccharide.m01,free_amino_acid,mono_oligosaccharide,False,0.16426878413278492,0.03929312027991447,0.0,0.16216278958128416,0.36646377025883675,0.0,0.31656252932239215,0.04782245577441789
chromophore_pigment.m00,phosphate_metabolite.m00,chromophore_pigment,phosphate_metabolite,False,0.1768601006658444,0.011426007504617409,0.0,0.16550170545417223,0.6079548534956505,1.0,0.10840433928157514,0.047721245554151984
carboxylic_acid_metabolite.m00,free_amino_acid.m01,carboxylic_acid_metabolite,free_amino_acid,False,0.2056542073773385,0.012099355927405075,0.0,0.14042569274760486,0.09205253949086968,1.0,0.565447105992544,0.04754204350905732
fatty_acid.m02,peptide_protein.m01,fatty_acid,peptide_protein,False,0.17099369278703275,0.01301034526990789,0.125,0.17551392673361418,0.0,0.0,1.0,0.04746259322322726
chromophore_pigment.m01,fatty_acid.m01,chromophore_pigment,fatty_acid,False,0.30145899156095873,0.0031467781894035816,0.0,0.3023386935288969,0.21846603744136953,1.0,0.9924527201616204,0.047423719895459786
free_amino_acid.m04,polysaccharide.m00,free_amino_acid,polysaccharide,False,0.2550801642995413,0.014585803369874036,0.0,0.21310291372279838,0.5131307655026821,0.0,0.6522861370158863,0.047214234715530046
fatty_acid.m03,purine.m01,fatty_acid,purine,False,0.1720246958082009,0.054865119935720345,0.0,0.18492460114031764,0.0,1.0,1.0,0.0469884854095415
fatty_acid.m04,free_amino_acid.m02,fatty_acid,free_amino_acid,False,0.16143939524467793,0.06809147639457992,0.0,0.1376671276362424,0.0,1.0,1.0,0.04684892498066556
chromophore_pigment.m00,peptide_protein.m04,chromophore_pigment,peptide_protein,False,0.1427947399210005,0.018576003249937384,0.16666666666666666,0.12717225697616136,0.0,0.0,0.5379729087868248,0.04679427483308251
acylglycerol.m01,chromophore_pigment.m01,acylglycerol,chromophore_pigment,False,0.2755660175865805,0.005370899825534649,0.0,0.26347529976569756,0.0704453042213953,1.0,1.0,0.04660720786136413
acylglycerol.m01,mono_oligosaccharide.m02,acylglycerol,mono_oligosaccharide,False,0.13669768108915464,0.003999622292190443,0.13333333333333333,0.13875106249141084,0.0,1.0,1.0,0.046530019297370696
free_amino_acid.m05,mono_oligosaccharide.m04,free_amino_acid,mono_oligosaccharide,False,0.3157878600773542,0.028788749061454864,0.0,0.07039492891751159,0.32523719165085396,0.0,0.5298645546651395,0.046286303412762214
peptide_protein.m01,polysaccharide.m01,peptide_protein,polysaccharide,False,0.3455730174979436,0.0075253082491621584,0.0,0.27377699280052126,0.513354197984179,0.0,1.0,0.04607764693179012
free_amino_acid.m04,purine.m01,free_amino_acid,purine,False,0.12194805645832818,0.040206621789859114,0.0,0.1029916382647055,0.598600261218857,0.0,0.4380130315555739,0.0459295363297815
free_amino_acid.m03,peptide_protein.m09,free_amino_acid,peptide_protein,False,0.17739528557538828,0.03490422681580053,0.0,0.11057644977559185,0.20305248198986342,0.0,0.779571561758118,0.045920197331704465
chromophore_pigment.m00,nucleic_acid_polymer.m00,chromophore_pigment,nucleic_acid_polymer,False,0.12436157490930025,0.01520025940823665,0.0,0.11923278700741143,0.4443267042887537,1.0,0.15914008577490224,0.04579389112019808
mono_oligosaccharide.m04,purine.m01,mono_oligosaccharide,purine,False,0.13876115837515382,0.010920873406707221,0.0,0.11701601089462581,0.1795230702251575,1.0,0.6855848131534701,0.04542269159167101
fatty_acid.m00,free_amino_acid.m05,fatty_acid,free_amino_acid,False,0.1178776867919043,0.024773159222856455,0.125,0.06897207919425091,0.0,0.0,1.0,0.0449903290091517
free_amino_acid.m04,peptide_protein.m03,free_amino_acid,peptide_protein,False,0.21097286921239958,0.02863912350861237,0.0,0.13045158910432714,0.4252790852411346,0.0,0.27363539161171335,0.04497666896308446
acylglycerol.m01,peptide_protein.m09,acylglycerol,peptide_protein,False,0.16048451463640015,0.008621383457805139,0.26666666666666666,0.12390307266417515,0.0,0.0,1.0,0.04496126154853257
chromophore_pigment.m00,free_amino_acid.m06,chromophore_pigment,free_amino_acid,False,0.12039110605069477,0.009234652825871489,0.16666666666666666,0.0965023724640689,0.0,1.0,0.13751018482414076,0.04490198305937188
free_amino_acid.m02,free_amino_acid.m06,free_amino_acid,free_amino_acid,True,0.2616641576280645,0.06566566192319209,0.0,0.17098550336635204,0.18356785529461053,1.0,0.0,0.04458687002905971
acylglycerol.m02,free_amino_acid.m02,acylglycerol,free_amino_acid,False,0.15184124548988334,0.06102672430548096,0.0,0.12853352904674564,0.0,1.0,1.0,0.044566695247866724
carboxylic_acid_metabolite.m00,free_amino_acid.m04,carboxylic_acid_metabolite,free_amino_acid,False,0.1987603780779922,0.05271889648345613,0.0,0.08765604154994823,0.09499330523998457,0.0,0.48505137003787874,0.04445523314254301
fatty_acid.m00,nucleic_acid_polymer.m00,fatty_acid,nucleic_acid_polymer,False,0.2037929120516387,0.035298253485258814,0.0,0.20212161395738468,0.0,1.0,0.9812141490485327,0.0440346362551191
free_amino_acid.m04,mono_oligosaccharide.m05,free_amino_acid,mono_oligosaccharide,False,0.137295068001653,0.03845929069439048,0.0,0.09889439136426291,0.3602536615819349,0.0,0.4444585113524523,0.04400489785802999
nucleic_acid_polymer.m00,phospholipid_sphingolipid.m00,nucleic_acid_polymer,phospholipid_sphingolipid,False,0.3226545669024339,0.03905889150595772,0.0,0.3202302583979992,0.0,1.0,0.14900699397700742,0.043935701198627865
acylglycerol.m02,free_amino_acid.m05,acylglycerol,free_amino_acid,False,0.13909750824726883,0.019906720587863094,0.125,0.06353155982566126,0.0,0.0,1.0,0.04349093353455078
peptide_protein.m00,peptide_protein.m09,peptide_protein,peptide_protein,True,0.22861955752889465,0.029475850366829457,0.125,0.17008556824744134,0.03148262237446298,0.0,0.0,0.04346432841307687
mono_oligosaccharide.m04,peptide_protein.m01,mono_oligosaccharide,peptide_protein,False,0.15730167505293388,0.03901734909841596,0.0,0.13212866673907986,0.0986109399771639,0.0,0.5994390088694688,0.042902013700048224
mono_oligosaccharide.m04,peptide_protein.m09,mono_oligosaccharide,peptide_protein,False,0.1482373476105774,0.04720045836851747,0.0,0.08959888772323726,0.08041433582230546,0.0,0.8931376132293087,0.04277092667505143
chromophore_pigment.m01,sterol_steroid.m00,chromophore_pigment,sterol_steroid,False,0.24123660819588663,0.040747334302402106,0.0,0.22802158336624093,0.0,1.0,0.29008070060728797,0.04255609017231482
chromophore_pigment.m00,purine.m00,chromophore_pigment,purine,False,0.21335338718301372,0.006855071075447667,0.0,0.18498587575231729,0.4047725835202116,1.0,0.10484387700526243,0.04242961592398657
fatty_acid.m02,free_amino_acid.m02,fatty_acid,free_amino_acid,False,0.11974406703056738,0.06580993347738653,0.0,0.0946537227611744,0.0,1.0,1.0,0.04136607535977863
fatty_acid.m03,phosphate_metabolite.m00,fatty_acid,phosphate_metabolite,False,0.2894624517682369,0.017791988807728636,0.0,0.25611651312830036,0.0,1.0,1.0,0.041318087261443426
mono_oligosaccharide.m02,peptide_protein.m09,mono_oligosaccharide,peptide_protein,False,0.23291410367978066,0.011307952195253653,0.0,0.1603737639894727,0.29897730353138324,0.0,1.0,0.041221042282690454
